"baseline","covars","model","inference","est","se","p","df","sigma","singular","n","sd_denom","d","d_resid","ci_lo","ci_hi","ci_width_d","s_value","dup_group","is_dup","study_id","grid_type","spec_id","missing","transform","outlier","outlier_scope"
"ancova","strat","lm","model",0.339014975635404,0.557122783136926,0.543525767817458,204.068722731693,4.04573794868323,0,226,4.17168945606764,0.0812656309165854,0.0837955843743521,-0.759440019135865,1.43746997040667,0.526623568863012,0.879579661803616,41,FALSE,"free_PMC6733445","defensible",42,"mi","none",NA,NA
"endpoint","published","lm","model",0.262315286890837,0.564538894289029,0.642675257906454,203.791358457383,4.10454971848351,0,226,4.17168945606764,0.0628798690921982,0.0639084198955087,-0.850770771682902,1.37540134546458,0.533638023777047,0.637838163173732,42,FALSE,"free_PMC6733445","defensible",43,"mi","none",NA,NA
"change","published","lm","model",0.394840083338545,0.808536212556301,0.625815331995745,211.519913002499,5.94587483250495,0,226,4.17168945606764,0.0946475253003931,0.0664057173185063,-1.19898102144664,1.98866118812373,0.764113015395719,0.676191090953348,43,FALSE,"free_PMC6733445","defensible",44,"mi","none",NA,NA
"ancova","published","lm","model",0.285848608669848,0.550704178233245,0.604285793520376,202.425334905296,4.00143237599967,0,226,4.17168945606764,0.0685210660285576,0.071436571159955,-0.800003685307196,1.37170090264689,0.520581555943812,0.726697069544502,44,FALSE,"free_PMC6733445","defensible",45,"mi","none",NA,NA
"endpoint","none","mixed_ri","model",0.337934684080224,0.826149457345439,0.705436843677082,3.63603922399408,4.0951122843946,1,226,4.17168945606764,0.0810066731090696,0.0825214696476099,-2.04927439205339,2.72514376021384,1.14448071999294,0.503411167830148,45,FALSE,"free_PMC6733445","defensible",46,"mi","none",NA,NA
"change","none","mixed_ri","model",0.422980711557946,0.840980469577777,0.618122145137651,35.2222540155981,5.96027936897998,1,226,4.17168945606764,0.101393144435219,0.0709665915593372,-1.28391538625706,2.12987680937295,0.818323662770421,0.694036142239501,46,FALSE,"free_PMC6733445","defensible",47,"mi","none",NA,NA
"ancova","none","mixed_ri","model",0.344845788292178,0.768821841750097,0.679166864730754,3.63813417052939,4.00000437341495,1,226,4.17168945606764,0.082663341057328,0.0862113528135398,-1.87614395087841,2.56583552746277,1.06479150116997,0.558162020647082,47,FALSE,"free_PMC6733445","defensible",48,"mi","none",NA,NA
"endpoint","strat","mixed_ri","model",0.344804367459771,0.932145865545414,0.735898817209453,3.01662293967128,4.09452141028909,1,226,4.17168945606764,0.0826534120266934,0.084211152637599,-2.61247349618649,3.30208223110603,1.41778427890645,0.442420679074099,48,FALSE,"free_PMC6733445","defensible",49,"mi","none",NA,NA
"change","strat","mixed_ri","model",0.522951885176178,0.807908520374275,0.518136046436239,214.415437575754,5.94467021432562,1,226,4.17168945606764,0.125357338000209,0.0879698732346758,-1.06950814798611,2.11541191833847,0.763460487619034,0.948597140317287,40,TRUE,"free_PMC6733445","defensible",50,"mi","none",NA,NA
"ancova","strat","mixed_ri","model",0.363450606099844,0.863846255913941,0.701870358438927,3.0463085904682,3.99961575636614,1,226,4.17168945606764,0.0871231212024214,0.0908713807123457,-2.36220208863296,3.08910330083265,1.30673806065233,0.510723518074794,49,FALSE,"free_PMC6733445","defensible",51,"mi","none",NA,NA
"endpoint","published","mixed_ri","model",0.300752420865717,0.769539255190378,0.719150088989695,3.4006153965304,4.0694795897807,1,226,4.17168945606764,0.0720936742854332,0.0739043934809177,-1.99286940758633,2.59437424931776,1.09961292785877,0.475635197596898,50,FALSE,"free_PMC6733445","defensible",52,"mi","none",NA,NA
"change","published","mixed_ri","model",0.391806247042659,0.826230680013871,0.637217964227707,55.2960346734058,5.94342765242362,1,226,4.17168945606764,0.0939202812598586,0.0659226072824976,-1.26379781060765,2.04741030469297,0.793733126631592,0.650141155492905,51,FALSE,"free_PMC6733445","defensible",53,"mi","none",NA,NA
"ancova","published","mixed_ri","model",0.312628985515607,0.705937383605799,0.685369634612367,3.29247336261939,3.97617855164718,1,226,4.17168945606764,0.0749406178978387,0.0786254896390649,-1.82519211627837,2.45045008730958,1.02491862076865,0.545045820399107,52,FALSE,"free_PMC6733445","defensible",54,"mi","none",NA,NA
"endpoint","none","lm","hc3",0.304357142857143,0.561521008499498,0.588386036294925,206.930125835411,4.14187323153024,0,226,4.17168945606764,0.072957765927294,0.0734829691406796,-0.802678328345418,1.4113926140597,0.530737238646755,0.765165086240081,53,FALSE,"free_PMC6733445","defensible",55,"mi","none",NA,NA
"change","none","lm","hc3",0.43118253968254,0.821213683558421,0.600083035154021,216.107742086453,5.96494705994079,0,226,4.17168945606764,0.103359213149338,0.0722860631200338,-1.18743122031166,2.04979629967674,0.775999161509954,0.73676595063887,54,FALSE,"free_PMC6733445","defensible",56,"mi","none",NA,NA
"ancova","none","lm","hc3",0.327084578939301,0.554413635032567,0.555861180055118,205.863393625692,4.03763576291672,0,226,4.17168945606764,0.0784057831686304,0.0810089364532032,-0.765972062636285,1.42014122051489,0.524035479192133,0.84720346347122,55,FALSE,"free_PMC6733445","defensible",57,"mi","none",NA,NA
"endpoint","strat","lm","hc3",0.298342159176681,0.562965632812256,0.596722405495134,204.825328695689,4.15073623795219,0,226,4.17168945606764,0.0715159079597231,0.0718769254593423,-0.811608472977057,1.40829279133042,0.532134831148247,0.744868147238959,56,FALSE,"free_PMC6733445","defensible",58,"mi","none",NA,NA
"change","strat","lm","hc3",0.522951885176179,0.822271583071918,0.525463999223255,214.687469460063,5.94467021432562,0,226,4.17168945606764,0.125357338000209,0.0879698732346759,-1.09780737441569,2.14371114476805,0.777027761371119,0.928336169750794,57,FALSE,"free_PMC6733445","defensible",59,"mi","none",NA,NA
"ancova","strat","lm","hc3",0.339014975635404,0.556887052249364,0.54335538814726,204.051406363763,4.04573794868323,0,226,4.17168945606764,0.0812656309165854,0.0837955843743521,-0.758975794526838,1.43700574579765,0.526401009339387,0.880031976034894,58,FALSE,"free_PMC6733445","defensible",60,"mi","none",NA,NA
"endpoint","published","lm","hc3",0.262315286890837,0.566569382571617,0.643866114070952,203.911025710564,4.10454971848351,0,226,4.17168945606764,0.0628798690921982,0.0639084198955087,-0.854770314498356,1.37940088828003,0.53555549287803,0.63516737028511,59,FALSE,"free_PMC6733445","defensible",61,"mi","none",NA,NA
"change","published","lm","hc3",0.394840083338545,0.821094419060721,0.631105100447787,211.715436115204,5.94587483250495,0,226,4.17168945606764,0.0946475253003931,0.0664057173185063,-1.22372769350837,2.01340786018546,0.775977116174236,0.664047811916436,60,FALSE,"free_PMC6733445","defensible",62,"mi","none",NA,NA
"ancova","published","lm","hc3",0.285848608669848,0.556743397576772,0.608209660602034,202.795870866973,4.00143237599967,0,226,4.17168945606764,0.0685210660285576,0.071436571159955,-0.811899468325047,1.38359668566474,0.526284656878398,0.717359363043547,61,FALSE,"free_PMC6733445","defensible",63,"mi","none",NA,NA
"endpoint","none","lm","model",0.392698412698413,0.631891968937289,0.534925997502673,224,4.71817330087102,0,226,4.17168945606764,0.094134143213187,0.083231027700046,-0.852514827521962,1.63791165291879,0.596982710881913,0.902588774252923,62,FALSE,"free_PMC6733445","defensible",64,"locf","none",NA,NA
"change","none","lm","model",0.51952380952381,0.833403100213661,0.533671428799168,224,6.22280460836411,0,226,4.17168945606764,0.124535590435231,0.0834870837540866,-1.12278947477392,2.16183709382154,0.787361236541239,0.905976319148766,63,FALSE,"free_PMC6733445","defensible",65,"locf","none",NA,NA
"ancova","none","lm","model",0.419755343759114,0.614479251289754,0.495248037525906,223,4.5878372422626,0,226,4.17168945606764,0.10061998817975,0.0914930764963453,-0.791173699042722,1.63068438656095,0.580546109941412,1.01377683659694,64,FALSE,"free_PMC6733445","defensible",66,"locf","none",NA,NA
"endpoint","strat","lm","model",0.348616818622929,0.633664942566003,0.582760573590186,223,4.71898756185392,0,226,4.17168945606764,0.0835672986434484,0.0738753417027381,-0.900120678612276,1.59735431585813,0.598672317479884,0.77902481908065,65,FALSE,"free_PMC6733445","defensible",67,"locf","none",NA,NA
"change","strat","lm","model",0.573226544622427,0.835995249105722,0.493626126677158,223,6.22576841054758,0,226,4.17168945606764,0.137408728683934,0.0920732200143001,-1.07423498424393,2.22068807348879,0.789829418616076,1.01850933931808,66,FALSE,"free_PMC6733445","defensible",68,"locf","none",NA,NA
"ancova","strat","lm","model",0.395683224983602,0.617195288203297,0.522119700268679,222,4.59532048982545,0,226,4.17168945606764,0.0948496356573448,0.0861056863954731,-0.820628093835536,1.61199454380274,0.583126491858131,0.937547500377484,67,FALSE,"free_PMC6733445","defensible",69,"locf","none",NA,NA
"endpoint","published","lm","model",0.369236401267067,0.634828658272046,0.561413055674161,219,4.71768132366608,0,226,4.17168945606764,0.0885100401541204,0.0782664991411791,-0.881919067115039,1.62039186964917,0.599831546215563,0.832865480738819,68,FALSE,"free_PMC6733445","defensible",70,"locf","none",NA,NA
"change","published","lm","model",0.501761197714776,0.827198471709695,0.544758636666243,219,6.14726309233131,0,226,4.17168945606764,0.120277696362315,0.0816235111753589,-1.12852734996039,2.13204974538994,0.781596312402373,0.876310930711327,69,FALSE,"free_PMC6733445","defensible",71,"locf","none",NA,NA
"ancova","published","lm","model",0.39962837512419,0.614381687497658,0.516082511735727,218,4.56537886535713,0,226,4.17168945606764,0.0957953316834115,0.0875345479334996,-0.811259933965609,1.61051668421399,0.580526581300814,0.954326351418314,70,FALSE,"free_PMC6733445","defensible",72,"locf","none",NA,NA
"endpoint","none","mixed_ri","model",-0.126185046637053,1.22492084418052,0.923852368039705,3.3269373495358,4.61485784973881,1,226,4.17168945606764,-0.0302479482152056,-0.027343214188969,-3.8164245641831,3.564054470909,1.76918227322922,0.11426576804458,71,FALSE,"free_PMC6733445","defensible",73,"locf","none",NA,NA
"change","none","mixed_ri","model",0.509083151883609,0.843373341307404,0.580688015453757,3.75032948308008,6.2214051925234,1,226,4.17168945606764,0.122032849579241,0.081827679781314,-1.89527497691692,2.91344128068414,1.15270235434397,0.78416483564244,72,FALSE,"free_PMC6733445","defensible",74,"locf","none",NA,NA
"ancova","none","mixed_ri","model",-0.0612333901398508,1.10434909429233,0.959139280963623,3.12367004493807,4.50518329284238,1,226,4.17168945606764,-0.0146783193678974,-0.0135917644543199,-3.49834433247852,3.37587755219881,1.64782684738887,0.0601877641433281,73,FALSE,"free_PMC6733445","defensible",75,"locf","none",NA,NA
"endpoint","strat","mixed_ri","model",-0.252296917900596,1.38674519676251,0.866893112027995,3.09735887875483,4.60816133574606,1,226,4.17168945606764,-0.0604783554858417,-0.0547500183952977,-4.58809023595028,4.08349640014909,2.07867501342573,0.206073974858478,74,FALSE,"free_PMC6733445","defensible",76,"locf","none",NA,NA
"change","strat","mixed_ri","model",0.573226544622425,0.83599524910572,0.493626126677168,222.999999997008,6.22576841054758,1,226,4.17168945606764,0.137408728683934,0.0920732200142998,-1.07423498424405,2.2206880734889,0.789829418616133,1.01850933931805,66,TRUE,"free_PMC6733445","defensible",77,"locf","none",NA,NA
"ancova","strat","mixed_ri","model",-0.209707456101557,1.29339706989718,0.881305638933839,3.06301052295415,4.4971267950935,1,226,4.17168945606764,-0.0502691914894437,-0.0466314306126202,-4.27838364891031,3.8589687367072,1.95061316795331,0.182285658823255,75,FALSE,"free_PMC6733445","defensible",78,"locf","none",NA,NA
"endpoint","published","mixed_ri","model",-0.0390061855783813,1.15826852328749,0.97531653693337,2.90250169251031,4.63079770619248,1,226,4.17168945606764,-0.00935021314245901,-0.00842321087060676,-3.79618155296652,3.71816918180976,1.80127279700717,0.0360575763830891,76,FALSE,"free_PMC6733445","defensible",79,"locf","none",NA,NA
"change","published","mixed_ri","model",0.463191276428548,0.874016960400754,0.622816217496512,4.21833321698564,6.14047240294518,1,226,4.17168945606764,0.111032060585154,0.0754325149651981,-1.91472850072563,2.84111105358272,1.14002722503495,0.68312158367983,77,FALSE,"free_PMC6733445","defensible",80,"locf","none",NA,NA
"ancova","published","mixed_ri","model",0.0533775507581783,1.01599058357347,0.96180623926786,2.64862532448973,4.500710632739,1,226,4.17168945606764,0.0127951879736738,0.0118598050649824,-3.43670110484284,3.5434562063592,1.67322073819506,0.0561818098344818,78,FALSE,"free_PMC6733445","defensible",81,"locf","none",NA,NA
"endpoint","none","lm","hc3",0.392698412698413,0.630940234390207,0.534310672852539,224,4.71817330087102,0,226,4.17168945606764,0.094134143213187,0.083231027700046,-0.850639328991422,1.63603615438825,0.596083555491613,0.904249259613919,79,FALSE,"free_PMC6733445","defensible",82,"locf","none",NA,NA
"change","none","lm","hc3",0.51952380952381,0.843844226022138,0.538741890650743,224,6.22280460836411,0,226,4.17168945606764,0.124535590435231,0.0834870837540866,-1.14336487173835,2.18241249078597,0.797225535972495,0.892333846520445,80,FALSE,"free_PMC6733445","defensible",83,"locf","none",NA,NA
"ancova","none","lm","hc3",0.419755343759114,0.61830658677555,0.497918495364067,223,4.5878372422626,0,226,4.17168945606764,0.10061998817975,0.0914930764963453,-0.798716072013931,1.63822675953216,0.58416209001406,1.00601848905473,81,FALSE,"free_PMC6733445","defensible",84,"locf","none",NA,NA
"endpoint","strat","lm","hc3",0.348616818622929,0.635646990303723,0.583935661117054,223,4.71898756185392,0,226,4.17168945606764,0.0835672986434484,0.0738753417027381,-0.904026618747419,1.60126025599328,0.60054491138999,0.776118675269695,82,FALSE,"free_PMC6733445","defensible",85,"locf","none",NA,NA
"change","strat","lm","hc3",0.573226544622427,0.849033256973378,0.500278597588235,223,6.22576841054758,0,226,4.17168945606764,0.137408728683934,0.0920732200143001,-1.09992845127978,2.24638154052463,0.802147433802214,0.999196361153158,83,FALSE,"free_PMC6733445","defensible",86,"locf","none",NA,NA
"ancova","strat","lm","hc3",0.395683224983602,0.623523485750984,0.526347752490428,222,4.59532048982545,0,226,4.17168945606764,0.0948496356573448,0.0861056863954731,-0.83309911954181,1.62446556950902,0.589105376833922,0.925911806733595,84,FALSE,"free_PMC6733445","defensible",87,"locf","none",NA,NA
"endpoint","published","lm","hc3",0.369236401267067,0.634344284823991,0.561114412279515,219,4.71768132366608,0,226,4.17168945606764,0.0885100401541204,0.0782664991411791,-0.880964437105231,1.61943723963937,0.599373875518901,0.833633125837785,85,FALSE,"free_PMC6733445","defensible",88,"locf","none",NA,NA
"change","published","lm","hc3",0.501761197714776,0.843810950821835,0.552699995804913,219,6.14726309233131,0,226,4.17168945606764,0.120277696362315,0.0816235111753589,-1.16126814358037,2.16479053900992,0.797292971496863,0.855431493285589,86,FALSE,"free_PMC6733445","defensible",89,"locf","none",NA,NA
"ancova","published","lm","hc3",0.39962837512419,0.619865150159668,0.519798077541088,218,4.56537886535713,0,226,4.17168945606764,0.0957953316834115,0.0875345479334996,-0.822067321239475,1.62132407148786,0.585707881293385,0.943976796835364,87,FALSE,"free_PMC6733445","defensible",90,"locf","none",NA,NA
"endpoint","none","lm","permutation",0.392698412698413,0.627318009345771,0.5316,224,4.71817330087102,0,226,4.17168945606764,0.094134143213187,0.083231027700046,-0.843501332615278,1.6288981580121,0.592661442483771,0.911586990273275,88,FALSE,"free_PMC6733445","defensible",91,"locf","none",NA,NA
"change","none","lm","permutation",0.51952380952381,0.822783307013725,0.5328,224,6.22280460836411,0,226,4.17168945606764,0.124535590435231,0.0834870837540866,-1.10186199388949,2.14090961293711,0.777328140307771,0.908334012478187,89,FALSE,"free_PMC6733445","defensible",92,"locf","none",NA,NA
"ancova","none","lm","permutation",0.419755343759114,0.618595046033487,0.4956,223,4.5878372422626,0,226,4.17168945606764,0.10061998817975,0.0914930764963453,-0.799284526835421,1.63879521435365,0.58443461980204,1.01275190740885,90,FALSE,"free_PMC6733445","defensible",93,"locf","none",NA,NA
"endpoint","strat","lm","permutation",0.348616818622929,0.635925742147727,0.5882,223,4.71898756185392,0,226,4.17168945606764,0.0835672986434484,0.0738753417027381,-0.904575943566654,1.60180958081251,0.600808269832664,0.765621310662385,91,FALSE,"free_PMC6733445","defensible",94,"locf","none",NA,NA
"change","strat","lm","permutation",0.573226544622427,0.839962799358689,0.485,223,6.22576841054758,0,226,4.17168945606764,0.137408728683934,0.0920732200143001,-1.08205367270251,2.22850676194736,0.793577870432021,1.0439433475876,92,FALSE,"free_PMC6733445","defensible",95,"locf","none",NA,NA
"ancova","strat","lm","permutation",0.395683224983602,0.617926322771714,0.5178,222,4.59532048982545,0,226,4.17168945606764,0.0948496356573448,0.0861056863954731,-0.822068749065749,1.61343519903295,0.583817173772681,0.949533129649338,93,FALSE,"free_PMC6733445","defensible",96,"locf","none",NA,NA
"endpoint","published","lm","permutation",0.369236401267067,0.632218807011222,0.559,219,4.71768132366608,0,226,4.17168945606764,0.0885100401541204,0.0782664991411791,-0.876775427750156,1.61524823028429,0.597365571977044,0.839079811818897,94,FALSE,"free_PMC6733445","defensible",97,"locf","none",NA,NA
"change","published","lm","permutation",0.501761197714776,0.833346260765929,0.5502,219,6.14726309233131,0,226,4.17168945606764,0.120277696362315,0.0816235111753589,-1.14064375301803,2.14416614844758,0.787405183453415,0.861971955233239,95,FALSE,"free_PMC6733445","defensible",98,"locf","none",NA,NA
"ancova","published","lm","permutation",0.39962837512419,0.620266252943968,0.519,218,4.56537886535713,0,226,4.17168945606764,0.0957953316834115,0.0875345479334996,-0.82285785696366,1.62211460721204,0.586086881567739,0.946193556304206,96,FALSE,"free_PMC6733445","defensible",99,"locf","none",NA,NA
"ancova","none","lm","model",0.380008936672451,0.559813323454164,0.497999795796004,211,4.07282078309008,0,214,4.17168945606764,0.0910923357729172,0.093303623437154,-0.72353463511965,1.48355250846455,0.529063144998494,1.00578294416861,1,FALSE,"free_PMC6733445","strict",1,NA,NA,NA,NA
"ancova","strat","lm","model",0.390605549445088,0.562999544245509,0.488578295947614,210,4.0820019458924,0,214,4.17168945606764,0.0936324607952206,0.0956897019214171,-0.719249410710778,1.50046050960095,0.532088963880858,1.03333831851966,2,FALSE,"free_PMC6733445","strict",2,NA,NA,NA,NA
"ancova","published","lm","model",0.313989920620748,0.558372096705769,0.5745019351151,206,4.03850189128012,0,214,4.17168945606764,0.0752668490613692,0.0777491082271649,-0.786866726950658,1.41484656819216,0.527774974223085,0.799616342527277,3,FALSE,"free_PMC6733445","strict",3,NA,NA,NA,NA
"ancova","none","mixed_ri","model",0.413570991895524,0.78534726734468,0.620827523098468,5.03597037570487,4.03124213677755,1,214,4.17168945606764,0.0991375307895926,0.102591453915026,-1.60089902287484,2.42804100666589,0.965781387126195,0.687735577057097,4,FALSE,"free_PMC6733445","strict",4,NA,NA,NA,NA
"ancova","strat","mixed_ri","model",0.436881301718881,0.881667094365301,0.643947433238816,4.40510326935797,4.03135469665106,1,214,4.17168945606764,0.104725269299096,0.108370841712789,-1.92474368568575,2.79850628912352,1.13221514318124,0.634985171921678,5,FALSE,"free_PMC6733445","strict",5,NA,NA,NA,NA
"ancova","published","mixed_ri","model",0.366579022499845,0.7246825083737,0.636103127637911,4.63197006247452,4.01004753319144,1,214,4.17168945606764,0.0878730371376668,0.0914151314830173,-1.54168796067198,2.27484600567167,0.914865309735022,0.652667414801333,6,FALSE,"free_PMC6733445","strict",6,NA,NA,NA,NA
"ancova","none","lm","hc3",0.380008936672451,0.555694871156506,0.494823615047434,211,4.07282078309008,0,214,4.17168945606764,0.0910923357729172,0.093303623437154,-0.715416050998123,1.47543392434303,0.525170916582633,1.01501374150347,7,FALSE,"free_PMC6733445","strict",7,NA,NA,NA,NA
"ancova","strat","lm","hc3",0.390605549445088,0.557476017344238,0.484285885941858,210,4.0820019458924,0,214,4.17168945606764,0.0936324607952206,0.0956897019214171,-0.708360745184157,1.48957184407433,0.526868697299997,1.04606913732962,8,FALSE,"free_PMC6733445","strict",8,NA,NA,NA,NA
"ancova","published","lm","hc3",0.313989920620748,0.560128448245754,0.57570143098362,206,4.03850189128012,0,214,4.17168945606764,0.0752668490613692,0.0777491082271649,-0.79032945597969,1.41830929722119,0.52943508294666,0.796607296615183,9,FALSE,"free_PMC6733445","strict",9,NA,NA,NA,NA
"ancova","none","lm","permutation",0.380008936672451,0.561573586374634,0.5098,211,4.07282078309008,0,214,4.17168945606764,0.0910923357729172,0.093303623437154,-0.727004589744099,1.487022463089,0.530726717831991,0.971996721527247,10,FALSE,"free_PMC6733445","strict",10,NA,NA,NA,NA
"ancova","strat","lm","permutation",0.390605549445088,0.558288323302352,0.4752,210,4.0820019458924,0,214,4.17168945606764,0.0936324607952206,0.0956897019214171,-0.709962064059085,1.49117316294926,0.527636404911885,1.07339325874868,11,FALSE,"free_PMC6733445","strict",11,NA,NA,NA,NA
"ancova","published","lm","permutation",0.313989920620748,0.563536342208308,0.5828,206,4.03850189128012,0,214,4.17168945606764,0.0752668490613692,0.0777491082271649,-0.797048277971386,1.42502811921288,0.532656234502859,0.778927217484937,12,FALSE,"free_PMC6733445","strict",12,NA,NA,NA,NA
"endpoint","none","lm","model",0.397069209039548,0.573379601186807,0.489377030704018,212,4.17168945606764,0,214,4.17168945606764,0.095181871330815,0.095181871330815,-0.73318641546773,1.52732483354683,0.54186949264085,1.03098170590787,1,FALSE,"free_PMC6733445","outlier_arm",1,NA,NA,"none","pooled"
"change","none","lm","model",0.301024011299432,0.820753668467784,0.714159854050963,212,5.97148802937684,0,214,4.17168945606764,0.0721587775095768,0.0504102176573978,-1.31685958309524,1.9189076056941,0.775649104005808,0.485681058680375,2,FALSE,"free_PMC6733445","outlier_arm",2,NA,NA,"none","pooled"
"ancova","none","lm","model",0.380008936672451,0.559813323454164,0.497999795796004,211,4.07282078309008,0,214,4.17168945606764,0.0910923357729172,0.093303623437154,-0.72353463511965,1.48355250846455,0.529063144998494,1.00578294416861,3,FALSE,"free_PMC6733445","outlier_arm",3,NA,NA,"none","pooled"
"endpoint","strat","lm","model",0.38732806555458,0.576673933628813,0.502535699778095,211,4.18115369707916,0,214,4.17168945606764,0.0928468117374411,0.0926366485463467,-0.749452332149274,1.52410846325843,0.544997612921753,0.992702006927387,4,FALSE,"free_PMC6733445","outlier_arm",4,NA,NA,"none","pooled"
"change","strat","lm","model",0.405618964003509,0.820987682926587,0.621776204609246,211,5.95254178409676,0,214,4.17168945606764,0.0972313419479354,0.0681421447703551,-1.21276995611712,2.02400788412414,0.775891368312048,0.685532689126886,5,FALSE,"free_PMC6733445","outlier_arm",5,NA,NA,"none","pooled"
"ancova","strat","lm","model",0.390605549445088,0.562999544245509,0.488578295947614,210,4.0820019458924,0,214,4.17168945606764,0.0936324607952206,0.0956897019214171,-0.719249410710778,1.50046050960095,0.532088963880858,1.03333831851966,6,FALSE,"free_PMC6733445","outlier_arm",6,NA,NA,"none","pooled"
"endpoint","published","lm","model",0.327695700556766,0.571448219862496,0.566964034336871,207,4.13319179520185,0,214,4.17168945606764,0.0785522757644721,0.0792839328039851,-0.798908974351835,1.45430037546537,0.540119146821908,0.818670874939539,7,FALSE,"free_PMC6733445","outlier_arm",7,NA,NA,"none","pooled"
"change","published","lm","model",0.249125691221084,0.821750417122924,0.762068837161269,207,5.94358677427228,0,214,4.17168945606764,0.0597181774541574,0.0419150423275493,-1.37094736064973,1.8691987430919,0.776698778244125,0.392006773617968,8,FALSE,"free_PMC6733445","outlier_arm",8,NA,NA,"none","pooled"
"ancova","published","lm","model",0.313989920620748,0.558372096705769,0.5745019351151,206,4.03850189128012,0,214,4.17168945606764,0.0752668490613692,0.0777491082271649,-0.786866726950658,1.41484656819216,0.527774974223085,0.799616342527277,9,FALSE,"free_PMC6733445","outlier_arm",9,NA,NA,"none","pooled"
"endpoint","none","lm","model",0.360349490502016,0.554426879980884,0.516428471812619,212,4.03379674580225,0,214,4.17168945606764,0.0863797495707393,0.0893325849590742,-0.732546207530072,1.4532451885341,0.523958319305141,0.953359553168397,10,FALSE,"free_PMC6733445","outlier_arm",10,NA,NA,"sd3_winsor","pooled"
"change","none","lm","model",0.264304292761901,0.81237196082809,0.745237921488425,212,5.91050594820064,0,214,4.17168945606764,0.0633566557495011,0.0447177103074169,-1.3370571369392,1.86566572246301,0.767728013585459,0.424227007092875,11,FALSE,"free_PMC6733445","outlier_arm",11,NA,NA,"sd3_winsor","pooled"
"ancova","none","lm","model",0.343979315788215,0.541532173589567,0.525988522974053,211,3.93981957717395,0,214,4.17168945606764,0.0824556380360248,0.0873083929480223,-0.72352716189979,1.41148579347622,0.511786166698165,0.926896774512488,12,FALSE,"free_PMC6733445","outlier_arm",12,NA,NA,"sd3_winsor","pooled"
"endpoint","strat","lm","model",0.351569077375383,0.557619477891067,0.52906148592261,211,4.04300004835713,0,214,4.17168945606764,0.0842749876465596,0.0869574754317016,-0.747649831056221,1.45078798580699,0.526989805932372,0.918492697158845,13,FALSE,"free_PMC6733445","outlier_arm",13,NA,NA,"sd3_winsor","pooled"
"change","strat","lm","model",0.369859975824313,0.812424334400186,0.649394130727683,211,5.89045353237844,0,214,4.17168945606764,0.0886595178570541,0.0627897281238667,-1.23164826671434,1.97136821836297,0.767798398900135,0.622833749389217,14,FALSE,"free_PMC6733445","outlier_arm",14,NA,NA,"sd3_winsor","pooled"
"ancova","strat","lm","model",0.354715514341962,0.54460781646384,0.515550204904708,210,3.94865358111938,0,214,4.17168945606764,0.085029223310483,0.0898320166747589,-0.718883376847318,1.42831440553124,0.514707004198384,0.955815169058757,15,FALSE,"free_PMC6733445","outlier_arm",15,NA,NA,"sd3_winsor","pooled"
"endpoint","published","lm","model",0.29263408674619,0.553035981329186,0.597274509956593,207,4.00001907614869,0,214,4.17168945606764,0.0701476200057412,0.073158172792502,-0.797671036801221,1.3829392102936,0.522716340719746,0.743533942074672,16,FALSE,"free_PMC6733445","outlier_arm",16,NA,NA,"sd3_winsor","pooled"
"change","published","lm","model",0.214064077410509,0.813623060961,0.79273533702506,207,5.88480293238153,0,214,4.17168945606764,0.0513135216954266,0.0363757427173316,-1.38998596987579,1.81811412469681,0.769016996197184,0.335088807385584,17,FALSE,"free_PMC6733445","outlier_arm",17,NA,NA,"sd3_winsor","pooled"
"ancova","published","lm","model",0.279472062957728,0.540598892411827,0.605733432043379,206,3.90995478160423,0,214,4.17168945606764,0.0669925376519198,0.0714770575538632,-0.786343882882586,1.34528800879804,0.510975688418085,0.723245055112914,18,FALSE,"free_PMC6733445","outlier_arm",18,NA,NA,"sd3_winsor","pooled"
"endpoint","none","lm","model",0.224046610169493,0.460968627762504,0.627444771727986,212,3.3538304467659,0,214,4.17168945606764,0.053706444961674,0.0668032012129714,-0.684622591126746,1.13271581146573,0.435636070644998,0.672439617593984,19,FALSE,"free_PMC6733445","outlier_arm",19,NA,NA,"iqr15_winsor","pooled"
"change","none","lm","model",0.128001412429377,0.773112843591764,0.868656068569888,212,5.62487171027116,0,214,4.17168945606764,0.0306833511404358,0.0227563256590622,-1.39597177747788,1.65197460233663,0.730626383366415,0.203143018405597,20,FALSE,"free_PMC6733445","outlier_arm",20,NA,NA,"iqr15_winsor","pooled"
"ancova","none","lm","model",0.210607933732151,0.450548516792994,0.64066188945883,211,3.27788440557749,0,214,4.17168945606764,0.0504850459148693,0.0642511777943696,-0.67754513204261,1.09876099950691,0.425800182457474,0.642364922278199,21,FALSE,"free_PMC6733445","outlier_arm",21,NA,NA,"iqr15_winsor","pooled"
"endpoint","strat","lm","model",0.210711150131696,0.463530820875753,0.649879808442375,211,3.36081361128815,0,214,4.17168945606764,0.0505097880249021,0.0626964701118707,-0.703033550599485,1.12445585086288,0.438069377097165,0.62175517028135,22,FALSE,"free_PMC6733445","outlier_arm",22,NA,NA,"iqr15_winsor","pooled"
"change","strat","lm","model",0.229002048580624,0.773113831327055,0.767363020024316,211,5.60543413810137,0,214,4.17168945606764,0.0548943182353964,0.0408535793907643,-1.29501455316856,1.75301865032981,0.730647195961596,0.382018853158833,23,FALSE,"free_PMC6733445","outlier_arm",23,NA,NA,"iqr15_winsor","pooled"
